Date,UCSB CHIRPS Rainfall: avg, UCSB CHIRPS Rainfall: avg Percent of AOI with data
2018-8-4 00:00:00,6.399,71.02,
2018-8-5 00:00:00,5.436,71.02,
2018-8-6 00:00:00,9.956,71.02,
2018-8-7 00:00:00,6.830,71.02,
2018-8-8 00:00:00,5.872,71.02,
2018-8-9 00:00:00,11.489,71.02,
2018-8-10 00:00:00,3.848,71.02,
2018-8-11 00:00:00,7.232,71.02,
2018-8-12 00:00:00,9.511,71.02,
2018-8-13 00:00:00,3.679,71.02,
2018-8-14 00:00:00,11.741,71.02,
2018-8-15 00:00:00,16.514,71.02,
2018-8-16 00:00:00,8.094,71.02,
2018-8-17 00:00:00,12.744,71.02,
2018-8-18 00:00:00,8.799,71.02,
2018-8-19 00:00:00,7.622,71.02,
2018-8-20 00:00:00,10.272,71.02,
2018-8-21 00:00:00,5.894,71.02,
2018-8-22 00:00:00,4.051,71.02,
2018-8-23 00:00:00,6.465,71.02,
2018-8-24 00:00:00,4.769,71.02,
2018-8-25 00:00:00,6.520,71.02,
2018-8-26 00:00:00,14.996,71.02,
2018-8-27 00:00:00,10.185,71.02,
2018-8-28 00:00:00,21.941,71.02,
2018-8-29 00:00:00,7.675,71.02,
2018-8-30 00:00:00,18.745,71.02,
2018-9-1 00:00:00,12.108,71.02,
2018-9-2 00:00:00,11.360,71.02,
2018-9-3 00:00:00,7.418,71.02,
2018-9-4 00:00:00,13.791,71.02,
2018-9-5 00:00:00,13.153,71.02,
2018-9-6 00:00:00,10.795,71.02,
2018-9-7 00:00:00,16.209,71.02,
2018-9-8 00:00:00,14.035,71.02,
2018-9-9 00:00:00,14.589,71.02,
2018-9-10 00:00:00,12.898,71.02,
2018-9-11 00:00:00,26.579,71.02,
2018-9-12 00:00:00,23.958,71.02,
2018-9-13 00:00:00,15.802,71.02,
2018-9-14 00:00:00,14.386,71.02,
2018-9-15 00:00:00,21.864,71.02,
2018-9-16 00:00:00,17.879,71.02,
2018-9-17 00:00:00,9.245,71.02,
2018-9-18 00:00:00,10.668,71.02,
2018-9-19 00:00:00,5.912,71.02,
2018-9-20 00:00:00,4.915,71.02,
2018-9-21 00:00:00,5.173,71.02,
2018-9-22 00:00:00,5.294,71.02,
2018-9-23 00:00:00,12.765,71.02,
2018-9-24 00:00:00,3.068,71.02,
2018-9-25 00:00:00,7.260,71.02,
2018-9-26 00:00:00,6.739,71.02,
2018-9-27 00:00:00,7.688,71.02,
2018-9-28 00:00:00,7.424,71.02,
2018-9-29 00:00:00,2.328,71.02,
2018-9-30 00:00:00,11.963,71.02,
2018-9-31 00:00:00,9.677,71.02,
2018-10-1 00:00:00,7.105,71.02,
2018-10-2 00:00:00,15.843,71.02,
2018-10-3 00:00:00,11.963,71.02,
2018-10-4 00:00:00,13.282,71.02,
2018-10-5 00:00:00,12.155,71.02,
2018-10-6 00:00:00,7.607,71.02,
2018-10-7 00:00:00,12.735,71.02,
2018-10-8 00:00:00,9.953,71.02,
2018-10-9 00:00:00,23.212,71.02,
2018-10-10 00:00:00,6.839,71.02,
2018-10-11 00:00:00,20.248,71.02,
2018-10-12 00:00:00,11.639,71.02,
2018-10-13 00:00:00,11.682,71.02,
2018-10-14 00:00:00,20.492,71.02,
2018-10-15 00:00:00,9.034,71.02,
2018-10-16 00:00:00,6.881,71.02,
2018-10-17 00:00:00,6.018,71.02,
2018-10-18 00:00:00,19.082,71.02,
2018-10-19 00:00:00,11.346,71.02,
2018-10-20 00:00:00,8.099,71.02,
2018-10-21 00:00:00,14.920,71.02,
2018-10-22 00:00:00,11.702,71.02,
2018-10-23 00:00:00,15.836,71.02,
2018-10-24 00:00:00,4.085,71.02,
2018-10-25 00:00:00,5.678,71.02,
2018-10-26 00:00:00,4.926,71.02,
2018-10-27 00:00:00,5.280,71.02,
2018-10-28 00:00:00,9.695,71.02,
2018-10-29 00:00:00,20.702,71.02,
2018-10-30 00:00:00,8.264,71.02,
2018-11-1 00:00:00,15.425,71.02,
2018-11-2 00:00:00,4.351,71.02,
2018-11-3 00:00:00,1.268,71.02,
2018-11-4 00:00:00,9.127,71.02,
2018-11-5 00:00:00,15.150,71.02,
2018-11-6 00:00:00,7.605,71.02,
2018-11-7 00:00:00,11.708,71.02,
2018-11-8 00:00:00,15.165,71.02,
2018-11-9 00:00:00,10.089,71.02,
2018-11-10 00:00:00,18.001,71.02,
2018-11-11 00:00:00,17.102,71.02,
2018-11-12 00:00:00,19.708,71.02,
2018-11-13 00:00:00,23.563,71.02,
2018-11-14 00:00:00,1.760,71.02,
2018-11-15 00:00:00,1.296,71.02,
2018-11-16 00:00:00,4.750,71.02,
2018-11-17 00:00:00,11.873,71.02,
2018-11-18 00:00:00,7.305,71.02,
2018-11-19 00:00:00,1.926,71.02,
2018-11-20 00:00:00,0.719,71.02,
2018-11-21 00:00:00,5.438,71.02,
2018-11-22 00:00:00,13.049,71.02,
2018-11-23 00:00:00,3.440,71.02,
2018-11-24 00:00:00,4.978,71.02,
2018-11-25 00:00:00,3.373,71.02,
2018-11-26 00:00:00,9.122,71.02,
2018-11-27 00:00:00,6.803,71.02,
2018-11-28 00:00:00,13.176,71.02,
2018-11-29 00:00:00,6.184,71.02,
2018-11-30 00:00:00,7.011,71.02,
2018-11-31 00:00:00,7.525,71.02,
2019-0-1 00:00:00,4.529,71.02,
2019-0-2 00:00:00,4.377,71.02,
2019-0-3 00:00:00,0.795,71.02,
2019-0-4 00:00:00,1.036,71.02,
2019-0-5 00:00:00,0.505,71.02,
2019-0-6 00:00:00,1.400,71.02,
2019-0-7 00:00:00,4.285,71.02,
2019-0-8 00:00:00,5.839,71.02,
2019-0-9 00:00:00,16.841,71.02,
2019-0-10 00:00:00,9.400,71.02,
2019-0-11 00:00:00,9.419,71.02,
2019-0-12 00:00:00,8.083,71.02,
2019-0-13 00:00:00,3.280,71.02,
2019-0-14 00:00:00,11.105,71.02,
2019-0-15 00:00:00,21.936,71.02,
2019-0-16 00:00:00,4.407,71.02,
2019-0-17 00:00:00,16.024,71.02,
2019-0-18 00:00:00,9.081,71.02,
2019-0-19 00:00:00,6.086,71.02,
2019-0-20 00:00:00,18.170,71.02,
2019-0-21 00:00:00,12.828,71.02,
2019-0-22 00:00:00,6.197,71.02,
2019-0-23 00:00:00,3.328,71.02,
2019-0-24 00:00:00,4.541,71.02,
2019-0-25 00:00:00,6.705,71.02,
2019-0-26 00:00:00,3.531,71.02,
2019-0-27 00:00:00,13.600,71.02,
2019-0-28 00:00:00,14.089,71.02,
2019-0-29 00:00:00,8.420,71.02,
2019-0-30 00:00:00,2.150,71.02,
2019-0-31 00:00:00,3.757,71.02,
2019-1-1 00:00:00,6.811,71.02,
2019-1-2 00:00:00,5.694,71.02,
2019-1-3 00:00:00,4.116,71.02,
2019-1-4 00:00:00,6.645,71.02,
2019-1-5 00:00:00,2.734,71.02,
2019-1-6 00:00:00,2.742,71.02,
2019-1-7 00:00:00,1.737,71.02,
2019-1-8 00:00:00,3.801,71.02,
2019-1-9 00:00:00,3.362,71.02,
2019-1-10 00:00:00,7.474,71.02,
2019-1-11 00:00:00,3.638,71.02,
2019-1-12 00:00:00,0.892,71.02,
2019-1-13 00:00:00,0.342,71.02,
2019-1-14 00:00:00,6.162,71.02,
2019-1-15 00:00:00,12.134,71.02,
2019-1-16 00:00:00,6.846,71.02,
2019-1-17 00:00:00,24.133,71.02,
2019-1-18 00:00:00,4.285,71.02,
2019-1-19 00:00:00,5.812,71.02,
2019-1-20 00:00:00,8.380,71.02,
2019-1-21 00:00:00,4.999,71.02,
2019-1-22 00:00:00,7.054,71.02,
2019-1-23 00:00:00,4.874,71.02,
2019-1-24 00:00:00,2.165,71.02,
2019-1-25 00:00:00,0.749,71.02,
2019-1-26 00:00:00,0.448,71.02,
2019-1-27 00:00:00,1.676,71.02,
2019-1-28 00:00:00,1.213,71.02,
2019-2-1 00:00:00,5.237,71.02,
2019-2-2 00:00:00,1.519,71.02,
2019-2-3 00:00:00,10.413,71.02,
2019-2-4 00:00:00,5.282,71.02,
2019-2-5 00:00:00,7.735,71.02,
2019-2-6 00:00:00,2.672,71.02,
2019-2-7 00:00:00,2.334,71.02,
2019-2-8 00:00:00,2.724,71.02,
2019-2-9 00:00:00,6.077,71.02,
2019-2-10 00:00:00,6.752,71.02,
2019-2-11 00:00:00,21.059,71.02,
2019-2-12 00:00:00,1.483,71.02,
2019-2-13 00:00:00,5.693,71.02,
2019-2-14 00:00:00,10.022,71.02,
2019-2-15 00:00:00,0.525,71.02,
2019-2-16 00:00:00,0.014,71.02,
2019-2-17 00:00:00,0.185,71.02,
2019-2-18 00:00:00,1.405,71.02,
2019-2-19 00:00:00,8.323,71.02,
2019-2-20 00:00:00,9.467,71.02,
2019-2-21 00:00:00,16.266,71.02,
2019-2-22 00:00:00,2.595,71.02,
2019-2-23 00:00:00,4.980,71.02,
2019-2-24 00:00:00,6.321,71.02,
2019-2-25 00:00:00,4.510,71.02,
2019-2-26 00:00:00,4.634,71.02,
2019-2-27 00:00:00,8.803,71.02,
2019-2-28 00:00:00,13.947,71.02,
2019-2-29 00:00:00,9.113,71.02,
2019-2-30 00:00:00,12.636,71.02,
2019-2-31 00:00:00,15.127,71.02,
2019-3-1 00:00:00,8.538,71.02,
2019-3-2 00:00:00,10.510,71.02,
2019-3-3 00:00:00,7.007,71.02,
2019-3-4 00:00:00,12.089,71.02,
2019-3-5 00:00:00,2.743,71.02,
2019-3-6 00:00:00,2.519,71.02,
2019-3-7 00:00:00,10.032,71.02,
2019-3-8 00:00:00,8.776,71.02,
2019-3-9 00:00:00,6.376,71.02,
2019-3-10 00:00:00,4.970,71.02,
2019-3-11 00:00:00,5.950,71.02,
2019-3-12 00:00:00,3.001,71.02,
2019-3-13 00:00:00,4.575,71.02,
2019-3-14 00:00:00,8.540,71.02,
2019-3-15 00:00:00,3.082,71.02,
2019-3-16 00:00:00,9.781,71.02,
2019-3-17 00:00:00,1.685,71.02,
2019-3-18 00:00:00,1.561,71.02,
2019-3-19 00:00:00,1.924,71.02,
2019-3-20 00:00:00,3.677,71.02,
2019-3-21 00:00:00,4.863,71.02,
2019-3-22 00:00:00,3.011,71.02,
2019-3-23 00:00:00,7.420,71.02,
2019-3-24 00:00:00,7.241,71.02,
2019-3-25 00:00:00,8.103,71.02,
2019-3-26 00:00:00,14.322,71.02,
2019-3-27 00:00:00,1.520,71.02,
2019-3-28 00:00:00,1.501,71.02,
2019-3-29 00:00:00,6.853,71.02,
2019-3-30 00:00:00,5.703,71.02,
2019-4-1 00:00:00,0.874,71.02,
2019-4-2 00:00:00,1.194,71.02,
2019-4-3 00:00:00,5.582,71.02,
2019-4-4 00:00:00,17.695,71.02,
2019-4-5 00:00:00,9.800,71.02,
2019-4-6 00:00:00,2.012,71.02,
2019-4-7 00:00:00,6.192,71.02,
2019-4-8 00:00:00,10.118,71.02,
2019-4-9 00:00:00,3.290,71.02,
2019-4-10 00:00:00,3.137,71.02,
2019-4-11 00:00:00,3.818,71.02,
2019-4-12 00:00:00,8.273,71.02,
2019-4-13 00:00:00,5.102,71.02,
2019-4-14 00:00:00,12.636,71.02,
2019-4-15 00:00:00,17.196,71.02,
2019-4-16 00:00:00,7.914,71.02,
2019-4-17 00:00:00,5.182,71.02,
2019-4-18 00:00:00,7.533,71.02,
2019-4-19 00:00:00,7.375,71.02,
2019-4-20 00:00:00,8.884,71.02,
2019-4-21 00:00:00,7.037,71.02,
2019-4-22 00:00:00,8.891,71.02,
2019-4-23 00:00:00,3.289,71.02,
2019-4-24 00:00:00,4.957,71.02,
2019-4-25 00:00:00,3.047,71.02,
2019-4-26 00:00:00,3.604,71.02,
2019-4-27 00:00:00,8.373,71.02,
2019-4-28 00:00:00,18.602,71.02,
2019-4-29 00:00:00,13.724,71.02,
2019-4-30 00:00:00,13.113,71.02,
2019-4-31 00:00:00,18.549,71.02,
2019-5-1 00:00:00,10.066,71.02,
2019-5-2 00:00:00,11.948,71.02,
2019-5-3 00:00:00,7.368,71.02,
2019-5-4 00:00:00,16.141,71.02,
2019-5-5 00:00:00,14.063,71.02,
2019-5-6 00:00:00,14.512,71.02,
2019-5-7 00:00:00,4.110,71.02,
2019-5-8 00:00:00,3.825,71.02,
2019-5-9 00:00:00,3.993,71.02,
2019-5-10 00:00:00,1.886,71.02,
2019-5-11 00:00:00,5.600,71.02,
2019-5-12 00:00:00,4.911,71.02,
2019-5-13 00:00:00,8.768,71.02,
2019-5-14 00:00:00,16.368,71.02,
2019-5-15 00:00:00,5.957,71.02,
2019-5-16 00:00:00,5.033,71.02,
2019-5-17 00:00:00,10.698,71.02,
2019-5-18 00:00:00,3.756,71.02,
2019-5-19 00:00:00,5.620,71.02,
2019-5-20 00:00:00,6.500,71.02,
2019-5-21 00:00:00,18.340,71.02,
2019-5-22 00:00:00,11.914,71.02,
2019-5-23 00:00:00,9.139,71.02,
2019-5-24 00:00:00,1.999,71.02,
2019-5-25 00:00:00,5.240,71.02,
2019-5-26 00:00:00,1.155,71.02,
2019-5-27 00:00:00,0.724,71.02,
2019-5-28 00:00:00,1.799,71.02,
2019-5-29 00:00:00,3.586,71.02,
2019-5-30 00:00:00,1.377,71.02,
2019-6-1 00:00:00,1.094,71.02,
2019-6-2 00:00:00,1.186,71.02,
2019-6-3 00:00:00,1.035,71.02,
2019-6-4 00:00:00,0.650,71.02,
2019-6-5 00:00:00,3.986,71.02,
2019-6-6 00:00:00,3.213,71.02,
2019-6-7 00:00:00,3.295,71.02,
2019-6-8 00:00:00,8.182,71.02,
2019-6-9 00:00:00,0.749,71.02,
2019-6-10 00:00:00,3.820,71.02,
2019-6-11 00:00:00,2.649,71.02,
2019-6-12 00:00:00,1.919,71.02,
2019-6-13 00:00:00,2.495,71.02,
2019-6-14 00:00:00,9.328,71.02,
2019-6-15 00:00:00,4.040,71.02,
2019-6-16 00:00:00,3.655,71.02,
2019-6-17 00:00:00,3.626,71.02,
2019-6-18 00:00:00,4.259,71.02,
2019-6-19 00:00:00,3.265,71.02,
2019-6-20 00:00:00,4.497,71.02,
2019-6-21 00:00:00,1.295,71.02,
2019-6-22 00:00:00,4.034,71.02,
2019-6-23 00:00:00,2.347,71.02,
2019-6-24 00:00:00,5.381,71.02,
2019-6-25 00:00:00,1.733,71.02,
2019-6-26 00:00:00,1.395,71.02,
2019-6-27 00:00:00,2.103,71.02,
2019-6-28 00:00:00,1.216,71.02,
2019-6-29 00:00:00,3.093,71.02,
2019-6-30 00:00:00,0.492,71.02,
2019-6-31 00:00:00,4.421,71.02,
2019-7-1 00:00:00,7.187,71.02,
2019-7-2 00:00:00,2.214,71.02,
2019-7-3 00:00:00,3.047,71.02,
2019-7-4 00:00:00,2.903,71.02,
2019-7-5 00:00:00,1.923,71.02,
2019-7-6 00:00:00,1.160,71.02,
2019-7-7 00:00:00,2.399,71.02,
2019-7-8 00:00:00,5.811,71.02,
2019-7-9 00:00:00,6.235,71.02,
2019-7-10 00:00:00,9.129,71.02,
2019-7-11 00:00:00,0.481,71.02,
2019-7-12 00:00:00,0.493,71.02,
2019-7-13 00:00:00,2.518,71.02,
2019-7-14 00:00:00,12.277,71.02,
2019-7-15 00:00:00,8.394,71.02,
2019-7-16 00:00:00,6.918,71.02,
2019-7-17 00:00:00,1.474,71.02,
2019-7-18 00:00:00,6.134,71.02,
2019-7-19 00:00:00,1.074,71.02,
2019-7-20 00:00:00,13.266,71.02,
2019-7-21 00:00:00,8.516,71.02,
2019-7-22 00:00:00,1.739,71.02,
2019-7-23 00:00:00,6.946,71.02,
2019-7-24 00:00:00,12.411,71.02,
2019-7-25 00:00:00,6.773,71.02,
2019-7-26 00:00:00,6.063,71.02,
2019-7-27 00:00:00,9.342,71.02,
2019-7-28 00:00:00,7.371,71.02,
2019-7-29 00:00:00,16.972,71.02,
2019-7-30 00:00:00,4.821,71.02,
2019-7-31 00:00:00,5.675,71.02,
2019-8-1 00:00:00,0.696,71.02,
2019-8-2 00:00:00,3.461,71.02,
2019-8-3 00:00:00,11.235,71.02,
2019-8-4 00:00:00,4.337,71.02,
2019-8-5 00:00:00,2.994,71.02,
2019-8-6 00:00:00,0.678,71.02,
2019-8-7 00:00:00,4.620,71.02,
2019-8-8 00:00:00,7.080,71.02,
2019-8-9 00:00:00,2.693,71.02,
2019-8-10 00:00:00,2.007,71.02,
2019-8-11 00:00:00,1.356,71.02,
2019-8-12 00:00:00,1.933,71.02,
2019-8-13 00:00:00,7.430,71.02,
2019-8-14 00:00:00,1.926,71.02,
2019-8-15 00:00:00,6.965,71.02,
2019-8-16 00:00:00,3.505,71.02,
2019-8-17 00:00:00,0.557,71.02,
2019-8-18 00:00:00,8.430,71.02,
2019-8-19 00:00:00,6.503,71.02,
2019-8-20 00:00:00,1.325,71.02,
2019-8-21 00:00:00,1.470,71.02,
2019-8-22 00:00:00,0.346,71.02,
2019-8-23 00:00:00,1.829,71.02,
2019-8-24 00:00:00,3.232,71.02,
2019-8-25 00:00:00,5.072,71.02,
2019-8-26 00:00:00,0.800,71.02,
2019-8-27 00:00:00,4.052,71.02,
2019-8-28 00:00:00,2.180,71.02,
2019-8-29 00:00:00,15.916,71.02,
2019-8-30 00:00:00,11.374,71.02,
2019-9-1 00:00:00,13.272,71.02,
2019-9-2 00:00:00,11.145,71.02,
2019-9-3 00:00:00,8.950,71.02,
2019-9-4 00:00:00,3.429,71.02,
2019-9-5 00:00:00,6.167,71.02,
2019-9-6 00:00:00,3.536,71.02,
2019-9-7 00:00:00,14.323,71.02,
2019-9-8 00:00:00,14.070,71.02,
2019-9-9 00:00:00,7.482,71.02,
2019-9-10 00:00:00,8.133,71.02,
2019-9-11 00:00:00,11.022,71.02,
2019-9-12 00:00:00,8.962,71.02,
2019-9-13 00:00:00,16.153,71.02,
2019-9-14 00:00:00,14.016,71.02,
2019-9-15 00:00:00,6.643,71.02,
2019-9-16 00:00:00,3.356,71.02,
2019-9-17 00:00:00,16.998,71.02,
2019-9-18 00:00:00,9.353,71.02,
2019-9-19 00:00:00,12.437,71.02,
2019-9-20 00:00:00,8.047,71.02,
2019-9-21 00:00:00,19.703,71.02,
2019-9-22 00:00:00,17.903,71.02,
2019-9-23 00:00:00,9.058,71.02,
2019-9-24 00:00:00,12.630,71.02,
2019-9-25 00:00:00,9.306,71.02,
2019-9-26 00:00:00,13.671,71.02,
2019-9-27 00:00:00,14.831,71.02,
2019-9-28 00:00:00,10.654,71.02,
2019-9-29 00:00:00,16.613,71.02,
2019-9-30 00:00:00,11.697,71.02,
2019-9-31 00:00:00,16.189,71.02,
2019-10-1 00:00:00,3.917,71.02,
2019-10-2 00:00:00,11.682,71.02,
2019-10-3 00:00:00,3.611,71.02,
2019-10-4 00:00:00,4.257,71.02,
2019-10-5 00:00:00,3.407,71.02,
2019-10-6 00:00:00,9.068,71.02,
2019-10-7 00:00:00,19.713,71.02,
2019-10-8 00:00:00,1.659,71.02,
2019-10-9 00:00:00,7.524,71.02,
2019-10-10 00:00:00,10.636,71.02,
2019-10-11 00:00:00,5.801,71.02,
2019-10-12 00:00:00,8.096,71.02,
2019-10-13 00:00:00,7.266,71.02,
2019-10-14 00:00:00,7.431,71.02,
2019-10-15 00:00:00,7.010,71.02,
2019-10-16 00:00:00,8.743,71.02,
2019-10-17 00:00:00,2.769,71.02,
2019-10-18 00:00:00,8.245,71.02,
2019-10-19 00:00:00,9.080,71.02,
2019-10-20 00:00:00,11.819,71.02,
2019-10-21 00:00:00,9.637,71.02,
2019-10-22 00:00:00,21.757,71.02,
2019-10-23 00:00:00,15.320,71.02,
2019-10-24 00:00:00,6.029,71.02,
2019-10-25 00:00:00,10.783,71.02,
2019-10-26 00:00:00,6.668,71.02,
2019-10-27 00:00:00,2.277,71.02,
2019-10-28 00:00:00,9.146,71.02,
2019-10-29 00:00:00,5.553,71.02,
2019-10-30 00:00:00,8.198,71.02,
2019-11-1 00:00:00,25.107,71.02,
2019-11-2 00:00:00,23.036,71.02,
2019-11-3 00:00:00,8.441,71.02,
2019-11-4 00:00:00,6.137,71.02,
2019-11-5 00:00:00,2.059,71.02,
2019-11-6 00:00:00,8.219,71.02,
2019-11-7 00:00:00,12.978,71.02,
2019-11-8 00:00:00,10.989,71.02,
2019-11-9 00:00:00,12.225,71.02,
2019-11-10 00:00:00,10.314,71.02,
2019-11-11 00:00:00,16.729,71.02,
2019-11-12 00:00:00,9.784,71.02,
2019-11-13 00:00:00,5.596,71.02,
2019-11-14 00:00:00,19.094,71.02,
2019-11-15 00:00:00,16.122,71.02,
2019-11-16 00:00:00,6.271,71.02,
2019-11-17 00:00:00,11.547,71.02,
2019-11-18 00:00:00,20.837,71.02,
2019-11-19 00:00:00,12.694,71.02,
2019-11-20 00:00:00,12.955,71.02,
2019-11-21 00:00:00,7.532,71.02,
2019-11-22 00:00:00,8.857,71.02,
2019-11-23 00:00:00,2.672,71.02,
2019-11-24 00:00:00,2.560,71.02,
2019-11-25 00:00:00,11.378,71.02,
2019-11-26 00:00:00,1.394,71.02,
2019-11-27 00:00:00,10.367,71.02,
2019-11-28 00:00:00,14.425,71.02,
2019-11-29 00:00:00,7.635,71.02,
2019-11-30 00:00:00,5.123,71.02,
2019-11-31 00:00:00,3.181,71.02,
2020-0-1 00:00:00,0.914,71.02,
2020-0-2 00:00:00,1.022,71.02,
2020-0-3 00:00:00,6.126,71.02,
2020-0-4 00:00:00,7.354,71.02,
2020-0-5 00:00:00,1.316,71.02,
2020-0-6 00:00:00,0.086,71.02,
2020-0-7 00:00:00,0.161,71.02,
2020-0-8 00:00:00,1.318,71.02,
2020-0-9 00:00:00,15.847,71.02,
2020-0-10 00:00:00,14.687,71.02,
2020-0-11 00:00:00,11.787,71.02,
2020-0-12 00:00:00,4.312,71.02,
2020-0-13 00:00:00,3.227,71.02,
2020-0-14 00:00:00,0.155,71.02,
2020-0-15 00:00:00,1.296,71.02,
2020-0-16 00:00:00,1.427,71.02,
2020-0-17 00:00:00,6.702,71.02,
2020-0-18 00:00:00,2.458,71.02,
2020-0-19 00:00:00,8.463,71.02,
2020-0-20 00:00:00,20.241,71.02,
2020-0-21 00:00:00,16.128,71.02,
2020-0-22 00:00:00,1.940,71.02,
2020-0-23 00:00:00,0.124,71.02,
2020-0-24 00:00:00,0.204,71.02,
2020-0-25 00:00:00,3.431,71.02,
2020-0-26 00:00:00,18.783,71.02,
2020-0-27 00:00:00,13.520,71.02,
2020-0-28 00:00:00,26.263,71.02,
2020-0-29 00:00:00,34.181,71.02,
2020-0-30 00:00:00,4.714,71.02,
2020-0-31 00:00:00,4.541,71.02,
2020-1-1 00:00:00,1.826,71.02,
2020-1-2 00:00:00,2.036,71.02,
2020-1-3 00:00:00,1.590,71.02,
2020-1-4 00:00:00,1.821,71.02,
2020-1-5 00:00:00,0.154,71.02,
2020-1-6 00:00:00,4.864,71.02,
2020-1-7 00:00:00,13.533,71.02,
2020-1-8 00:00:00,10.803,71.02,
2020-1-9 00:00:00,0.014,71.02,
2020-1-10 00:00:00,11.825,71.02,
2020-1-11 00:00:00,10.969,71.02,
2020-1-12 00:00:00,5.510,71.02,
2020-1-13 00:00:00,13.012,71.02,
2020-1-14 00:00:00,10.603,71.02,
2020-1-15 00:00:00,12.787,71.02,
2020-1-16 00:00:00,1.633,71.02,
2020-1-17 00:00:00,6.592,71.02,
2020-1-18 00:00:00,9.210,71.02,
2020-1-19 00:00:00,0.992,71.02,
2020-1-20 00:00:00,0.176,71.02,
2020-1-21 00:00:00,0,71.02,
2020-1-22 00:00:00,0.003,71.02,
2020-1-23 00:00:00,0,71.02,
2020-1-24 00:00:00,0.013,71.02,
2020-1-25 00:00:00,0.667,71.02,
2020-1-26 00:00:00,0.927,71.02,
2020-1-27 00:00:00,0.819,71.02,
2020-1-28 00:00:00,1.177,71.02,
2020-1-29 00:00:00,0.609,71.02,
2020-2-1 00:00:00,2.047,71.02,
2020-2-2 00:00:00,4.941,71.02,
2020-2-3 00:00:00,0.656,71.02,
2020-2-4 00:00:00,3.752,71.02,
2020-2-5 00:00:00,31.918,71.02,
2020-2-6 00:00:00,6.296,71.02,
2020-2-7 00:00:00,1.764,71.02,
2020-2-8 00:00:00,4.096,71.02,
2020-2-9 00:00:00,2.718,71.02,
2020-2-10 00:00:00,1.990,71.02,
2020-2-11 00:00:00,2.244,71.02,
2020-2-12 00:00:00,4.139,71.02,
2020-2-13 00:00:00,0.942,71.02,
2020-2-14 00:00:00,0.815,71.02,
2020-2-15 00:00:00,1.216,71.02,
2020-2-16 00:00:00,5.940,71.02,
2020-2-17 00:00:00,7.742,71.02,
2020-2-18 00:00:00,8.797,71.02,
2020-2-19 00:00:00,7.055,71.02,
2020-2-20 00:00:00,6.758,71.02,
2020-2-21 00:00:00,11.856,71.02,
2020-2-22 00:00:00,12.258,71.02,
2020-2-23 00:00:00,6.506,71.02,
2020-2-24 00:00:00,3.738,71.02,
2020-2-25 00:00:00,5.413,71.02,
2020-2-26 00:00:00,5.084,71.02,
2020-2-27 00:00:00,4.980,71.02,
2020-2-28 00:00:00,7.665,71.02,
2020-2-29 00:00:00,6.184,71.02,
2020-2-30 00:00:00,3.783,71.02,
2020-2-31 00:00:00,6.763,71.02,
2020-3-1 00:00:00,5.072,71.02,
2020-3-2 00:00:00,8.467,71.02,
2020-3-3 00:00:00,2.946,71.02,
2020-3-4 00:00:00,7.024,71.02,
2020-3-5 00:00:00,5.261,71.02,
2020-3-6 00:00:00,7.758,71.02,
2020-3-7 00:00:00,8.693,71.02,
2020-3-8 00:00:00,13.921,71.02,
2020-3-9 00:00:00,24.062,71.02,
2020-3-10 00:00:00,5.836,71.02,
2020-3-11 00:00:00,1.807,71.02,
2020-3-12 00:00:00,5.073,71.02,
2020-3-13 00:00:00,6.622,71.02,
2020-3-14 00:00:00,5.670,71.02,
2020-3-15 00:00:00,4.046,71.02,
2020-3-16 00:00:00,12.264,71.02,
2020-3-17 00:00:00,7.107,71.02,
2020-3-18 00:00:00,7.246,71.02,
2020-3-19 00:00:00,4.902,71.02,
2020-3-20 00:00:00,2.501,71.02,
2020-3-21 00:00:00,4.081,71.02,
2020-3-22 00:00:00,16.309,71.02,
2020-3-23 00:00:00,15.596,71.02,
2020-3-24 00:00:00,10.888,71.02,
2020-3-25 00:00:00,14.524,71.02,
2020-3-26 00:00:00,11.706,71.02,
2020-3-27 00:00:00,16.530,71.02,
2020-3-28 00:00:00,17.238,71.02,
2020-3-29 00:00:00,15.614,71.02,
2020-3-30 00:00:00,21.241,71.02,
2020-4-1 00:00:00,9.078,71.02,
2020-4-2 00:00:00,3.521,71.02,
2020-4-3 00:00:00,4.288,71.02,
2020-4-4 00:00:00,7.317,71.02,
2020-4-5 00:00:00,19.076,71.02,
2020-4-6 00:00:00,3.121,71.02,
2020-4-7 00:00:00,12.438,71.02,
2020-4-8 00:00:00,0.905,71.02,
2020-4-9 00:00:00,7.092,71.02,
2020-4-10 00:00:00,9.790,71.02,
2020-4-11 00:00:00,19.119,71.02,
2020-4-12 00:00:00,30.237,71.02,
2020-4-13 00:00:00,7.186,71.02,
2020-4-14 00:00:00,9.778,71.02,
2020-4-15 00:00:00,10.002,71.02,
2020-4-16 00:00:00,14.169,71.02,
2020-4-17 00:00:00,17.321,71.02,
2020-4-18 00:00:00,0.513,71.02,
2020-4-19 00:00:00,7.321,71.02,
2020-4-20 00:00:00,12.713,71.02,
2020-4-21 00:00:00,2.295,71.02,
2020-4-22 00:00:00,6.170,71.02,
2020-4-23 00:00:00,5.268,71.02,
2020-4-24 00:00:00,3.898,71.02,
2020-4-25 00:00:00,3.872,71.02,
2020-4-26 00:00:00,3.799,71.02,
2020-4-27 00:00:00,3.277,71.02,
2020-4-28 00:00:00,7.951,71.02,
2020-4-29 00:00:00,6.477,71.02,
